Year,Team,Real Win Total,Real Loss Total,Pythag
2014,Delaware Blue Hens,25,10,0.623867356
2014,Delaware State Hornets,9,21,0.369308116
2014,Denver Pioneers,16,15,0.556799161
2014,DePaul Blue Demons,12,21,0.300296825
2014,Detroit-Mercy Titans,13,19,0.509025889
2014,Drake Bulldogs,15,16,0.501211295
2014,Drexel Dragons,16,14,0.554994224
2014,Duke Blue Devils,26,9,0.825392519
2014,Duquesne Dukes,13,17,0.487222208
2014,East Carolina Pirates,17,17,0.568765734
2014,East Tennessee State Buccaneers,19,16,0.524876873
2014,Eastern Illinois Panthers,11,19,0.298963689
2014,Eastern Kentucky Colonels,24,10,0.745112975
2014,Eastern Michigan Eagles,22,15,0.661183502
2014,Eastern Washington Eagles,15,16,0.535991318
2014,Elon Phoenix,18,14,0.61940839
2014,Evansville Aces,14,19,0.399383169
2014,Fairfield Stags,7,25,0.267173494
2014,Fairleigh Dickinson-Metropolitan Knights,10,21,0.286339701
2014,Florida A&M Rattlers,14,18,0.403156738
2014,Florida Atlantic Owls,10,22,0.415243027
2014,Florida Gators,36,3,0.876221939
2014,Florida Gulf Coast Eagles,22,13,0.667899737
2014,Florida International Panthers,15,16,0.450083801
2014,Florida State Seminoles,22,14,0.661881911
2014,Fordham Rams,10,21,0.297030168
2014,Fresno State Bulldogs,21,18,0.580049587
2014,Furman  Paladins,9,21,0.232984491
2014,Gardner Webb Runnin Bulldogs,18,15,0.623028855
2014,George Mason Patriots,11,20,0.408734636
2014,George Washington Colonials,24,9,0.711895414
2014,Georgetown Hoyas,18,15,0.597910461
2014,Georgia Bulldogs,20,14,0.579305228
2014,Georgia Southern Eagles,15,19,0.511740208
2014,Georgia State Panthers,25,9,0.783166578
2014,Georgia Tech Yellow Jackets,16,17,0.495345274
2014,Gonzaga Bulldogs,29,7,0.825859092
2014,Grambling State Tigers,5,24,0.117823729
2014,Grand Canyon Antelope,15,15,0.513061946
2014,Hampton University Pirates,18,13,0.596906359
2014,Hartford Hawks,17,16,0.482290125
2014,Harvard Crimson,27,5,0.866622629
2014,Hawaii Rainbow Warriors,20,11,0.711519036
2014,High Point Panthers,16,15,0.442743119
2014,Hofstra Pride,10,23,0.337225454
2014,Holy Cross Crusaders,20,14,0.565735281
2014,Houston Baptist Huskies,6,25,0.214711869
2014,Houston Cougars,17,16,0.431435977
2014,Howard Bison,8,25,0.178755203
2014,Idaho State Bengals,11,18,0.522539871
2014,Idaho Vandals,16,18,0.423674357
2014,Illinois Fighting Illini,20,15,0.582650661
2014,Illinois State Redbirds,18,16,0.493390321
2014,Illinois-Chicago Flames,6,25,0.301409309
2014,Incarnate Word Cardinals,21,6,0.800570456
2014,Indiana Hoosiers,17,15,0.66542439
2014,Indiana State Sycamores,23,11,0.593948699
2014,Indiana-Purdue Jaguars,6,26,0.236907649
2014,Iona Gaels,22,11,0.683745838
2014,Iowa Hawkeyes,20,13,0.818839589
2014,Iowa State Cyclones,28,8,0.755128346
2014,IUPU-Fort Wayne Mastadons,22,10,0.678839731
2014,Jackson State Tigers,11,20,0.391192452
2014,Jacksonville Dolphins,12,18,0.335329145
2014,Jacksonville State Gamecocks,10,21,0.311525576
2014,James Madison Dukes,11,20,0.299990902
2014,Kansas Jayhawks,25,10,0.771946586
2014,Kansas State Wildcats,20,13,0.636206197
2014,Kennesaw State Owls,6,25,0.202830484
2014,Kent State Golden Flashes,16,16,0.546290432
2014,Kentucky Wildcats,29,11,0.766081272
2014,La Salle Explorers,15,16,0.475729807
2014,Lafayette College Leopards,11,20,0.385443988
2014,Lamar Cardinals,4,26,0.181333144
2014,Lehigh Mountain Hawks,14,18,0.399535445
2014,Liberty University Flames,11,21,0.518279171
2014,Lipscomb Bison,15,15,0.413444886
2014,Long Island Brooklyn Blackbirds,9,20,0.250268953
2014,Longwood Lancers,8,24,0.192855287
2014,Louisiana State Tigers,20,14,0.618542344
2014,Louisiana Tech Bulldogs,29,8,0.88363235
2014,Louisiana-Lafayette Ragin Cajuns,23,12,0.680845497
2014,Louisiana-Monroe Warhawks,10,17,0.343968704
2014,Louisville Cardinals,31,6,0.947219259
2014,Loyola-Chicago Ramblers,10,22,0.389885329
2014,Loyola-Maryland Greyhounds,11,19,0.268522043
2014,Loyola-Marymount Lions,0,2,0.011781575
2014,Maine Black Bears,6,23,0.193131584
2014,Manhattan Jaspers,25,8,0.724812125
2014,Marist Red Foxes,12,19,0.368858412
2014,Marquette Golden Eagles,17,15,0.623577138
2014,Marshall Thundering Herd,11,22,0.510765159
2014,Maryland Terrapins,17,15,0.617913451
2014,Maryland-Baltimore County Retrievers,9,21,0.254998265
2014,Maryland-Eastern Shore Hawks,6,24,0.225770178
2014,Massachusetts Minutemen,24,9,0.655300212
2014,Massachusetts-Lowell River Hawks,10,18,0.2252934
2014,McNeese State Cowboys,11,20,0.243389907
2014,Memphis Tigers,24,10,0.708539747
2014,Mercer Bears,27,9,0.841358456
2014,Miami-Florida Hurricanes,17,16,0.582668726
2014,Miami-Ohio Redhawks,13,18,0.338127857
2014,Michigan State Spartans,29,9,0.810257604
2014,Michigan Wolverines,28,9,0.787334024
2014,Middle Tennessee State Blue Raiders,24,9,0.78025592
2014,Minnesota Golden Gophers,25,13,0.633355962
2014,Mississippi Rebels,19,14,0.58524886
2014,Mississippi State Bulldogs,14,19,0.370062559
2014,Mississippi Valley State Delta Devils,9,23,0.228516175
2014,Missouri State Bears,20,13,0.512489117
2014,Missouri Tigers,23,12,0.612973563
2014,Missouri-Kansas City Kangaroos,10,20,0.272171932
2014,Monmouth-New Jersey Hawks,11,21,0.357463692
2014,Montana Grizzlies,17,13,0.564423926
2014,Montana State Bobcats,14,17,0.433246844
2014,Morehead State Eagles,20,14,0.618637821
2014,Morgan State Bears,15,16,0.472412153
2014,Mount Saint Marys Mountaineers,16,17,0.437650516
2014,Murray State Racers,23,11,0.691996997
2014,Navy Midshipmen,9,21,0.322150618
2014,Nebraska Cornhuskers,19,13,0.562791676
2014,Nebraska-Omaha Mavericks,17,15,0.653948227
2014,Nevada Wolf Pack,15,17,0.447626867
2014,New Hampshire Wildcats,6,24,0.236654536
2014,New Jersey Tech Highlanders,13,16,0.558723153
2014,New Mexico Lobos,27,7,0.760323047
2014,New Mexico State Aggies,26,10,0.803681867
2014,New Orleans Privateers,11,15,0.334470437
2014,Niagara Purple Eagles,7,26,0.291363445
2014,Nicholls State Colonels,14,15,0.345199511
2014,Norfolk State Spartans,19,15,0.531816046
2014,North Alabama Lions,0,0,0
2014,North Carolina A&T Aggies,9,23,0.236533794
2014,North Carolina Central Eagles,28,6,0.902311938
2014,North Carolina State Wolfpack,22,14,0.557423176
2014,North Carolina Tar Heels,24,10,0.722416739
2014,North Carolina-Asheville Bulldogs,17,15,0.564359287
2014,North Carolina-Charlotte 49ers,17,14,0.493068519
2014,North Carolina-Greensboro Spartans,14,18,0.384994903
2014,North Carolina-Wilmington Seahawks,9,23,0.272402178
2014,North Dakota Fighting Hawks,17,17,0.48886712
2014,North Dakota State Bison,26,7,0.809467557
2014,North Florida Ospreys,16,16,0.435946876
2014,North Texas Mean Green Eagles,16,16,0.40521773
2014,Northeastern Huskies,11,21,0.394523916
2014,Northern Arizona Lumberjacks,15,17,0.446972997
2014,Northern Colorado Bears,18,14,0.626146467
2014,Northern Illinois Huskies,15,17,0.474422732
2014,Northern Iowa Panthers,16,15,0.622002102
2014,Northern Kentucky Norse,9,21,0.308957766
2014,Northwestern State Demons,17,14,0.583581903
2014,Northwestern Wildcats,14,19,0.344736541
2014,Notre Dame Fighting Irish,15,17,0.550394519
2014,Oakland Golden Grizzlies,13,20,0.400057996
2014,Ohio Bobcats,25,12,0.661049741
2014,Ohio State Buckeyes,25,10,0.823984917
2014,Oklahoma Sooners,23,10,0.683797067
2014,Oklahoma State Cowboys,21,13,0.81208341
2014,Old Dominion Monarchs,18,18,0.487834237
2014,Oral Roberts Golden Eagles,17,16,0.576647078
2014,Oregon Ducks,24,10,0.733696106
2014,Oregon State Beavers,16,16,0.505288762
2014,Pacific Tigers,18,16,0.460164686
2014,Penn State Nittany Lions,16,18,0.522420995
2014,Pennsylvania Quakers,8,20,0.280445955
2014,Pepperdine Waves,15,16,0.452950984
2014,Pittsburgh Panthers,26,10,0.820940439
2014,Portland Pilots,15,16,0.604116622
2014,Portland State Vikings,17,15,0.509958747
2014,Prairie View A&M Panthers,11,23,0.254585762
2014,Presbyterian Blue Hose,6,26,0.168229574
2014,Princeton Tigers,21,9,0.720602264
2014,Providence Friars,23,12,0.623280342
2014,Purdue Boilermakers,15,17,0.521133016
2014,Quinnipiac Bobcats,20,12,0.574733129
2014,Radford Highlanders,22,13,0.621599754
2014,Rhode Island Rams,14,18,0.489390811
2014,Rice University Owls,7,23,0.2316028
2014,Richmond Spiders,19,14,0.554035456
2014,Rider Broncs,14,17,0.410886257
2014,Robert Morris Colonials,22,14,0.509900187
2014,Rutgers Scarlet Knights,12,21,0.329901059
2014,Sacred Heart Pioneers,5,26,0.273672812
2014,Saint Bonaventure Bonnies,18,15,0.614853861
2014,Saint Francis-New York Terriers,18,14,0.579514551
2014,Saint Francis-Pennsylvania Red Flash,10,21,0.234856508
2014,Saint Johns Red Storm,20,13,0.678627966
2014,Saint Josephs-Pennsylvania Hawks,24,10,0.642247035
2014,Saint Louis Billikens,27,7,0.774286156
2014,Saint Marys College-California Gaels,23,12,0.71065607
2014,Saint Peters Peacocks,14,17,0.397744839
2014,Sam Houston State Bearkats,24,11,0.70527048
2014,Samford Bulldogs,13,20,0.305598838
2014,San Diego State Aztecs,31,5,0.895331408
2014,San Diego Toreros,18,17,0.586299408
2014,San Francisco Dons,21,12,0.616765488
2014,San Jose State Spartans,7,24,0.197546554
2014,Santa Clara Broncos,14,19,0.516473192
2014,Savannah State Tigers,13,19,0.38856081
2014,Seattle University Red Hawks,13,17,0.524053929
2014,Seton Hall Pirates,17,17,0.57080943
2014,Siena College Saints,20,18,0.473900241
2014,South Alabama Jaguars,11,20,0.445616886
2014,South Carolina Gamecocks,14,20,0.442448892
2014,South Carolina State Bulldogs,9,21,0.182246478
2014,South Carolina-Upstate Spartans,19,15,0.646966812
2014,South Dakota Coyotes,12,18,0.418456627
2014,South Dakota State Jackrabbits,19,13,0.629852426
2014,South Florida Bulls,12,20,0.316315351
2014,Southeast Missouri State Redhawks,18,14,0.635405237
2014,Southeastern Louisiana Lions,12,18,0.396752391
2014,Southern California Trojans,11,21,0.338998677
2014,Southern Illinois Salukis,14,19,0.5
2014,Southern Illinois-Edwardsville Cougars,11,20,0.391020438
2014,Southern Methodist Mustangs,27,10,0.793999849
2014,Southern Mississippi Golden Eagles,29,7,0.790908883
2014,Southern University A&M Jaguars,19,13,0.786396655
2014,Southern Utah Thunderbirds,2,27,0.079686159
2014,Stanford Cardinal,23,13,0.65537026
2014,Stephen F. Austin State Lumberjacks,32,3,0.86551416
2014,Stetson Hatters,7,24,0.160274772
2014,Stony Brook Seawolves,23,11,0.680986004
2014,Syracuse Orange,28,6,0.805361705
2014,Temple Owls,9,22,0.36222481
2014,Tennessee State Tigers,5,25,0.275392967
2014,Tennessee Tech Golden Eagles,17,16,0.5
2014,Tennessee Volunteers,24,13,0.833786339
2014,Tennessee-Chattanooga Moccasins,18,15,0.551813891
2014,Tennessee-Martin Skyhawks,8,23,0.280314852
2014,Texas A&M Aggies,18,16,0.575113336
2014,Texas A&M-Corpus Christi Islanders,18,16,0.541677909
2014,Texas Christian Horned Frogs,9,22,0.208677128
2014,Texas Longhorns,24,11,0.621787127
2014,Texas Rio Grande Vaqueros,9,23,0.319337392
2014,Texas Southern Tigers,19,15,0.571912454
2014,Texas State Bobcats,8,23,0.321328529
2014,Texas Tech Red Raiders,14,18,0.5
2014,Texas-Arlington Mavericks,15,17,0.453364217
2014,Texas-El Paso Miners,23,11,0.708701894
2014,Texas-San Antonio Roadrunners,8,22,0.246460108
2014,Toledo Rockets,27,7,0.691497538
2014,Towson Tigers,25,11,0.651587877
2014,Troy Trojans,11,20,0.440575387
2014,Tulane Green Wave,17,17,0.294075772
2014,Tulsa Golden Hurricane,21,13,0.676891756
2014,UCLA Bruins,28,9,0.811727057
2014,UNLV Rebels,20,13,0.704114672
2014,Utah State Aggies,18,14,0.596635787
2014,Utah Utes,21,12,0.831155143
2014,Utah Valley Wolverines,20,12,0.581204393
2014,Valparaiso Crusaders,18,16,0.663180932
2014,Vanderbilt Commodores,15,16,0.461959416
2014,Vermont Catamounts,22,11,0.829625102
2014,Villanova Wildcats,29,5,0.836317503
2014,Virginia Cavaliers,30,7,0.854828046
2014,Virginia Commonwealth Rams,26,9,0.807117506
2014,Virginia Military Keydets,22,13,0.663517871
2014,Virginia Tech Hokies,9,22,0.343727814
2014,Wagner Seahawks,19,12,0.610379541
2014,Wake Forest Demon Deacons,17,16,0.454846372
2014,Washington Huskies,17,15,0.493559213
2014,Washington State Cougars,10,21,0.320626089
2014,Weber State Wildcats,19,12,0.714538542
2014,West Virginia Mountaineers,17,16,0.625223893
2014,Western Carolina Catamounts,19,15,0.556217611
2014,Western Illinois Leathernecks,10,20,0.442360887
2014,Western Kentucky Hilltoppers,20,12,0.539899731
2014,Western Michigan Broncos,23,10,0.648879129
2014,Wichita State Shockers,35,1,0.916868078
2014,William & Mary Tribe,20,12,0.565067441
2014,Winthrop Eagles,20,13,0.59190246
2014,Wisconsin Badgers,30,8,0.805122582
2014,Wisconsin-Green Bay Phoenix,24,7,0.810842955
2014,Wisconsin-Milwaukee Panthers,21,14,0.495845251
2014,Wofford Terriers,20,13,0.674172645
2014,Wright State Raiders,21,15,0.693279312
2014,Wyoming Cowboys,18,15,0.61483169
2014,Xavier Musketeers,21,13,0.632510509
2014,Yale Bulldogs,19,14,0.531472057
2014,Youngstown State Penguins,15,17,0.595367019
2015,Abilene Christian Wildcats,10,21,0.262069947
2015,Air Force Falcons,14,17,0.525262346
2015,Akron Zips,21,14,0.690131497
2015,Alabama A&M Bulldogs,9,20,0.262046735
2015,Alabama Crimson Tide,19,15,0.612947348
2015,Alabama State Hornets,19,10,0.685516883
2015,Alabama-Birmingham Blazers,20,16,0.524938901
2015,Albany Great Danes,24,9,0.687911226
2015,Alcorn State Braves,6,26,0.191963128
2015,American Eagles,17,16,0.506619353
2015,Appalachian State Mountaineers,12,17,0.265643927
2015,Arizona State Sun Devils,18,16,0.605920252
2015,Arizona Wildcats,34,4,0.928134635
2015,Arkansas Razorbacks,27,9,0.733397298
2015,Arkansas State Red Wolves,11,18,0.312983081
2015,Arkansas-Little Rock Trojans,13,18,0.459806382
2015,Arkansas-Pine Bluff Golden Lions,12,20,0.242567553
2015,Army Black Knights,15,15,0.501184421
2015,Auburn Tigers,15,20,0.352815552
2015,Austin Peay State Governors,8,22,0.231122629
2015,Ball State Cardinals,7,23,0.364829322
2015,Baylor Bears,24,10,0.803061766
2015,Belmont Bruins,22,11,0.625919911
2015,Bethune Cookman Wildcats,11,21,0.366673123
2015,Binghamton Bearcats,6,26,0.191015726
2015,Boise State Broncos,25,9,0.831728827
2015,Boston College Eagles,13,19,0.437791569
2015,Boston University Terriers,13,17,0.438178633
2015,Bowling Green State Falcons,21,12,0.640145157
2015,Bradley Braves,9,24,0.319577148
2015,Brigham Young Cougars,25,10,0.799503643
2015,Brown Bears,13,18,0.384723292
2015,Bryant University Bulldogs,16,15,0.448414767
2015,Bucknell Bison,19,15,0.492343176
2015,Buffalo Bulls,23,10,0.712855161
2015,Butler Bulldogs,23,11,0.780413538
2015,Cal Poly-Slo Mustangs,13,16,0.545619742
2015,California Baptist Lancers,0,0,0
2015,California Golden Bears,18,15,0.469861865
2015,California State-Bakersfield Roadrunners,14,19,0.588457983
2015,California State-Fullerton Titans,9,22,0.307608131
2015,California State-Long Beach 49ers,16,17,0.461715329
2015,California State-Northridge Matadors,9,24,0.307544467
2015,California State-Sacramento Hornets,21,12,0.601272317
2015,California-Davis Aggies,25,7,0.715779427
2015,California-Irvine Anteaters,21,13,0.699915828
2015,California-Riverside Highlanders,14,17,0.468599267
2015,California-Santa Barbara Gauchos,19,14,0.664887604
2015,Campbell Fighting Camels,10,22,0.404076288
2015,Canisius Golden Griffins,18,15,0.608145966
2015,Central Arkansas Bears,2,27,0.086399639
2015,Central Connecticut State Blue Devils,5,26,0.149504121
2015,Central Florida Knights,12,18,0.298716007
2015,Central Michigan Chippewas,23,9,0.800181128
2015,Charleston Southern Buccaneers,19,12,0.664642522
2015,Chicago State Cougars,8,24,0.206772044
2015,Cincinnati Bearcats,23,11,0.750242754
2015,Citadel Bulldogs,11,19,0.328100942
2015,Clemson Tigers,16,15,0.522492059
2015,Cleveland State Vikings,19,15,0.715934874
2015,Coastal Carolina Chanticleers,24,10,0.806546775
2015,Colgate Red Raiders,16,17,0.561635866
2015,College of Charleston Cougars,9,24,0.270071509
2015,Colorado Buffaloes,16,18,0.530742324
2015,Colorado State Rams,27,7,0.770094089
2015,Columbia Lions,13,15,0.612038036
2015,Connecticut Huskies,20,15,0.661583439
2015,Coppin State Eagles,8,23,0.188890917
2015,Cornell Big Red,13,17,0.541392733
2015,Creighton Blue Jays,14,19,0.516198087
2015,Dartmouth College Big Green,14,15,0.508391687
2015,Davidson College Wildcats,24,8,0.791027626
2015,Dayton Flyers,27,9,0.750969077
2015,Delaware Blue Hens,10,20,0.288683004
2015,Delaware State Hornets,18,18,0.426741922
2015,Denver Pioneers,12,18,0.465931196
2015,DePaul Blue Demons,12,20,0.354174336
2015,Detroit-Mercy Titans,15,18,0.498902336
2015,Drake Bulldogs,9,22,0.234151202
2015,Drexel Dragons,11,19,0.312369873
2015,Duke Blue Devils,35,4,0.897236898
2015,Duquesne Dukes,12,19,0.399247506
2015,East Carolina Pirates,14,19,0.42883685
2015,East Tennessee State Buccaneers,16,14,0.571527546
2015,Eastern Illinois Panthers,18,15,0.45292026
2015,Eastern Kentucky Colonels,21,12,0.777772207
2015,Eastern Michigan Eagles,21,14,0.706023805
2015,Eastern Washington Eagles,26,9,0.706817654
2015,Elon Phoenix,15,18,0.5
2015,Evansville Aces,24,12,0.689411425
2015,Fairfield Stags,7,24,0.262145644
2015,Fairleigh Dickinson-Metropolitan Knights,8,21,0.294524639
2015,Florida A&M Rattlers,2,27,0.05649078
2015,Florida Atlantic Owls,9,20,0.342781003
2015,Florida Gators,16,17,0.645117702
2015,Florida Gulf Coast Eagles,22,11,0.659601717
2015,Florida International Panthers,16,17,0.388742435
2015,Florida State Seminoles,17,16,0.487216414
2015,Fordham Rams,10,21,0.346139084
2015,Fresno State Bulldogs,15,17,0.455068109
2015,Furman  Paladins,11,22,0.333112662
2015,Gardner Webb Runnin Bulldogs,20,15,0.523573011
2015,George Mason Patriots,9,22,0.321367374
2015,George Washington Colonials,22,13,0.69824618
2015,Georgetown Hoyas,22,11,0.701344671
2015,Georgia Bulldogs,21,12,0.643525377
2015,Georgia Southern Eagles,22,9,0.781569588
2015,Georgia State Panthers,25,10,0.799153015
2015,Georgia Tech Yellow Jackets,12,19,0.448466455
2015,Gonzaga Bulldogs,35,3,0.923856984
2015,Grambling State Tigers,2,27,0.031925625
2015,Grand Canyon Antelope,17,15,0.5116828
2015,Hampton University Pirates,17,18,0.45571947
2015,Hartford Hawks,14,16,0.411496213
2015,Harvard Crimson,22,8,0.753591557
2015,Hawaii Rainbow Warriors,22,13,0.663982587
2015,High Point Panthers,23,10,0.685312584
2015,Hofstra Pride,20,14,0.75702681
2015,Holy Cross Crusaders,14,16,0.450207741
2015,Houston Baptist Huskies,12,16,0.456264738
2015,Houston Cougars,13,19,0.454509113
2015,Howard Bison,16,16,0.535495764
2015,Idaho State Bengals,7,23,0.330613216
2015,Idaho Vandals,13,17,0.535825305
2015,Illinois Fighting Illini,19,14,0.700028827
2015,Illinois State Redbirds,22,13,0.724788014
2015,Illinois-Chicago Flames,10,24,0.301509211
2015,Incarnate Word Cardinals,18,11,0.631887227
2015,Indiana Hoosiers,20,14,0.687551044
2015,Indiana State Sycamores,15,16,0.44967071
2015,Indiana-Purdue Jaguars,10,21,0.265048467
2015,Iona Gaels,26,9,0.697709834
2015,Iowa Hawkeyes,22,12,0.760621398
2015,Iowa State Cyclones,25,9,0.773745578
2015,IUPU-Fort Wayne Mastadons,16,14,0.621391566
2015,Jackson State Tigers,11,21,0.384704635
2015,Jacksonville Dolphins,10,22,0.239959907
2015,Jacksonville State Gamecocks,12,19,0.280150236
2015,James Madison Dukes,19,14,0.457688256
2015,Kansas Jayhawks,27,9,0.72226784
2015,Kansas State Wildcats,15,17,0.467210305
2015,Kennesaw State Owls,10,22,0.171917925
2015,Kent State Golden Flashes,23,12,0.623419611
2015,Kentucky Wildcats,38,1,0.961614894
2015,La Salle Explorers,17,16,0.538291927
2015,Lafayette College Leopards,20,13,0.518011925
2015,Lamar Cardinals,15,15,0.516765628
2015,Lehigh Mountain Hawks,16,14,0.553054782
2015,Liberty University Flames,8,24,0.299254268
2015,Lipscomb Bison,14,17,0.400065764
2015,Long Island Brooklyn Blackbirds,12,18,0.364151545
2015,Longwood Lancers,11,23,0.316740906
2015,Louisiana State Tigers,22,11,0.697837182
2015,Louisiana Tech Bulldogs,27,9,0.752019433
2015,Louisiana-Lafayette Ragin Cajuns,22,14,0.738772456
2015,Louisiana-Monroe Warhawks,24,14,0.661225958
2015,Louisville Cardinals,27,9,0.811064901
2015,Loyola-Chicago Ramblers,24,13,0.598747306
2015,Loyola-Maryland Greyhounds,11,19,0.229726123
2015,Loyola-Marymount Lions,0,1,0.017267836
2015,Maine Black Bears,3,27,0.100494244
2015,Manhattan Jaspers,19,14,0.574059425
2015,Marist Red Foxes,7,25,0.230699454
2015,Marquette Golden Eagles,13,19,0.425401893
2015,Marshall Thundering Herd,11,21,0.331852194
2015,Maryland Terrapins,28,7,0.706965689
2015,Maryland-Baltimore County Retrievers,4,26,0.136893304
2015,Maryland-Eastern Shore Hawks,18,15,0.514984306
2015,Massachusetts Minutemen,17,15,0.46000104
2015,Massachusetts-Lowell River Hawks,12,17,0.306046952
2015,McNeese State Cowboys,15,16,0.434607746
2015,Memphis Tigers,18,14,0.661095721
2015,Mercer Bears,19,16,0.651285963
2015,Miami-Florida Hurricanes,25,13,0.683906155
2015,Miami-Ohio Redhawks,13,19,0.380929529
2015,Michigan State Spartans,27,12,0.757012004
2015,Michigan Wolverines,16,16,0.528586472
2015,Middle Tennessee State Blue Raiders,19,17,0.542867705
2015,Minnesota Golden Gophers,18,15,0.720394944
2015,Mississippi Rebels,21,13,0.653945108
2015,Mississippi State Bulldogs,13,19,0.430144934
2015,Mississippi Valley State Delta Devils,6,26,0.090277468
2015,Missouri State Bears,11,20,0.322441276
2015,Missouri Tigers,9,23,0.233435311
2015,Missouri-Kansas City Kangaroos,14,19,0.455510797
2015,Monmouth-New Jersey Hawks,18,15,0.528949985
2015,Montana Grizzlies,20,13,0.639877626
2015,Montana State Bobcats,7,23,0.234105811
2015,Morehead State Eagles,17,17,0.673449865
2015,Morgan State Bears,7,24,0.181113643
2015,Mount Saint Marys Mountaineers,15,15,0.431001599
2015,Murray State Racers,29,6,0.830520361
2015,Navy Midshipmen,13,19,0.366560506
2015,Nebraska Cornhuskers,13,18,0.431425019
2015,Nebraska-Omaha Mavericks,12,17,0.46574933
2015,Nevada Wolf Pack,9,22,0.273896909
2015,New Hampshire Wildcats,19,13,0.704967251
2015,New Jersey Tech Highlanders,21,12,0.650229873
2015,New Mexico Lobos,15,16,0.573892396
2015,New Mexico State Aggies,23,11,0.791810357
2015,New Orleans Privateers,11,18,0.414111605
2015,Niagara Purple Eagles,8,22,0.244989297
2015,Nicholls State Colonels,10,19,0.233305484
2015,Norfolk State Spartans,20,14,0.640848843
2015,North Alabama Lions,0,1,0.045982761
2015,North Carolina A&T Aggies,9,23,0.236684856
2015,North Carolina Central Eagles,25,8,0.908470298
2015,North Carolina State Wolfpack,22,14,0.65978399
2015,North Carolina Tar Heels,26,12,0.77591986
2015,North Carolina-Asheville Bulldogs,15,16,0.567915025
2015,North Carolina-Charlotte 49ers,14,18,0.54913184
2015,North Carolina-Greensboro Spartans,11,22,0.448126959
2015,North Carolina-Wilmington Seahawks,18,14,0.544906857
2015,North Dakota Fighting Hawks,8,22,0.306000279
2015,North Dakota State Bison,23,10,0.601147844
2015,North Florida Ospreys,23,12,0.747214782
2015,North Texas Mean Green Eagles,14,17,0.392688505
2015,Northeastern Huskies,23,12,0.626547169
2015,Northern Arizona Lumberjacks,23,15,0.549480681
2015,Northern Colorado Bears,15,15,0.544846563
2015,Northern Illinois Huskies,14,16,0.476721227
2015,Northern Iowa Panthers,31,4,0.859211618
2015,Northern Kentucky Norse,13,17,0.546281656
2015,Northwestern State Demons,19,13,0.529700495
2015,Northwestern Wildcats,15,17,0.456328464
2015,Notre Dame Fighting Irish,32,6,0.851408875
2015,Oakland Golden Grizzlies,16,17,0.466796242
2015,Ohio Bobcats,10,20,0.33742765
2015,Ohio State Buckeyes,24,11,0.861850481
2015,Oklahoma Sooners,24,11,0.791343796
2015,Oklahoma State Cowboys,18,14,0.675382172
2015,Old Dominion Monarchs,27,8,0.788623525
2015,Oral Roberts Golden Eagles,19,15,0.536851068
2015,Oregon Ducks,26,10,0.653646592
2015,Oregon State Beavers,17,14,0.572488424
2015,Pacific Tigers,12,19,0.35581529
2015,Penn State Nittany Lions,18,16,0.526037892
2015,Pennsylvania Quakers,9,19,0.245792808
2015,Pepperdine Waves,18,14,0.561316043
2015,Pittsburgh Panthers,19,15,0.555467131
2015,Portland Pilots,17,16,0.569118857
2015,Portland State Vikings,15,14,0.481621455
2015,Prairie View A&M Panthers,15,18,0.421897683
2015,Presbyterian Blue Hose,10,22,0.239517856
2015,Princeton Tigers,16,14,0.617110738
2015,Providence Friars,22,12,0.654279574
2015,Purdue Boilermakers,21,13,0.691652818
2015,Quinnipiac Bobcats,15,15,0.581415213
2015,Radford Highlanders,22,12,0.679468555
2015,Rhode Island Rams,23,10,0.767981522
2015,Rice University Owls,12,20,0.432633476
2015,Richmond Spiders,21,14,0.687241722
2015,Rider Broncs,21,12,0.559922503
2015,Robert Morris Colonials,20,15,0.518101701
2015,Rutgers Scarlet Knights,10,22,0.217918434
2015,Sacred Heart Pioneers,15,17,0.492411197
2015,Saint Bonaventure Bonnies,18,13,0.598934898
2015,Saint Francis-New York Terriers,23,12,0.664538716
2015,Saint Francis-Pennsylvania Red Flash,16,16,0.513709804
2015,Saint Johns Red Storm,21,12,0.613204418
2015,Saint Josephs-Pennsylvania Hawks,13,18,0.387912198
2015,Saint Louis Billikens,11,21,0.255756097
2015,Saint Marys College-California Gaels,21,10,0.685813617
2015,Saint Peters Peacocks,16,18,0.540869765
2015,Sam Houston State Bearkats,26,9,0.895917796
2015,Samford Bulldogs,13,19,0.404726259
2015,San Diego State Aztecs,27,9,0.804529354
2015,San Diego Toreros,15,16,0.573334567
2015,San Francisco Dons,14,18,0.555906251
2015,San Jose State Spartans,2,28,0.066473232
2015,Santa Clara Broncos,14,18,0.368914824
2015,Savannah State Tigers,9,22,0.156505843
2015,Seattle University Red Hawks,18,16,0.533968956
2015,Seton Hall Pirates,16,15,0.5145487
2015,Siena College Saints,11,20,0.359944285
2015,South Alabama Jaguars,12,21,0.329758112
2015,South Carolina Gamecocks,17,16,0.61989899
2015,South Carolina State Bulldogs,11,22,0.236518912
2015,South Carolina-Upstate Spartans,24,12,0.837331025
2015,South Dakota Coyotes,17,16,0.496672847
2015,South Dakota State Jackrabbits,24,11,0.777075861
2015,South Florida Bulls,9,23,0.253417921
2015,Southeast Missouri State Redhawks,13,17,0.52836657
2015,Southeastern Louisiana Lions,9,23,0.348084745
2015,Southern California Trojans,12,20,0.355571195
2015,Southern Illinois Salukis,12,21,0.404106993
