Date,Team,Ranking
2/6/2012,Colorado State Rams,0.46472734334765137
2/6/2012,Georgia Tech Yellow Jackets,0.4468570388942685
2/6/2012,Oklahoma Sooners,0.4986277384811449
2/6/2012,California State-Long Beach 49ers,0.5321356403813445
2/6/2012,Arkansas Razorbacks,0.4626476704129812
2/6/2012,Iowa State Cyclones,0.5102418474648448
2/6/2012,Iowa Hawkeyes,0.4935236379150013
2/6/2012,Arizona State Sun Devils,0.3599091448901737
2/6/2012,Providence Friars,0.4622995858042768
2/6/2012,Saint Louis Billikens,0.6582304680540146
2/6/2012,Wisconsin-Milwaukee Panthers,0.4594342742599829
2/6/2012,Oral Roberts Golden Eagles,0.5955311723321145
2/6/2012,James Madison Dukes,0.42523532055505026
2/6/2012,South Carolina Gamecocks,0.40853763005404253
2/6/2012,Rhode Island Rams,0.32326769689024926
2/6/2012,Detroit-Mercy Titans,0.546681085686349
2/6/2012,Santa Clara Broncos,0.3862778900288609
2/6/2012,South Florida Bulls,0.4130058506312317
2/6/2012,Murray State Racers,0.5773087825116316
2/6/2012,East Tennessee State Buccaneers,0.5188350879468645
2/6/2012,Rider Broncs,0.4287227983903466
2/6/2012,Valparaiso Crusaders,0.5253813103100329
2/6/2012,Bucknell Bison,0.617633335404235
2/6/2012,Saint Bonaventure Bonnies,0.51689811513728
2/6/2012,Portland Pilots,0.3139697913180797
2/6/2012,Davidson College Wildcats,0.6174998070601172
2/6/2012,Wofford Terriers,0.46061530670297446
2/6/2012,Nevada Wolf Pack,0.5393587298081854
2/6/2012,Buffalo Bulls,0.6059375453614556
2/6/2012,Wright State Raiders,0.3548982385406078
2/6/2012,Montana Grizzlies,0.6461809822494399
2/6/2012,George Washington Colonials,0.41694602715103274
2/6/2012,Ohio Bobcats,0.5243416026159305
2/6/2012,Hofstra Pride,0.39197347780351055
2/6/2012,Vermont Catamounts,0.5627962928030861
2/6/2012,New Mexico State Aggies,0.5447639329948023
2/6/2012,Boise State Broncos,0.44180883095278684
2/6/2012,Morehead State Eagles,0.4627255304269906
2/6/2012,San Francisco Dons,0.4931252032245808
2/6/2012,Indiana-Purdue Jaguars,0.41517495407096217
2/6/2012,Texas Tech Red Raiders,0.2375980408985891
2/6/2012,Utah Utes,0.1596029127720915
2/6/2012,Coastal Carolina Chanticleers,0.6057152015277768
2/6/2012,Western Michigan Broncos,0.42342944826179335
2/6/2012,Air Force Falcons,0.37461242440871767
2/6/2012,Austin Peay State Governors,0.4946245165459308
2/6/2012,Miami-Ohio Redhawks,0.2756488209544601
2/6/2012,Wisconsin-Green Bay Phoenix,0.32313754399776207
2/6/2012,Jacksonville Dolphins,0.3808304751097457
2/6/2012,Saint Josephs-Pennsylvania Hawks,0.43210856587741336
2/6/2012,Robert Morris Colonials,0.528395404003979
2/6/2012,Evansville Aces,0.4367414338204199
2/6/2012,Boston University Terriers,0.49654846903996547
2/6/2012,Northeastern Huskies,0.37373645207330614
2/6/2012,Saint Peters Peacocks,0.27948238361439676
2/6/2012,Northern Colorado Bears,0.36799869246076833
2/6/2012,East Carolina Pirates,0.43361149965632556
2/6/2012,South Dakota State Jackrabbits,0.5856648616052654
2/6/2012,Idaho Vandals,0.41687998862440423
2/6/2012,Weber State Wildcats,0.5175850901270155
2/6/2012,North Carolina-Asheville Bulldogs,0.5807532540666757
2/6/2012,Hawaii Rainbow Warriors,0.45229475265201236
2/6/2012,Oregon State Beavers,0.5195418625439908
2/6/2012,Cornell Big Red,0.3644182965917467
2/6/2012,Drake Bulldogs,0.39333888176609194
2/6/2012,Florida Atlantic Owls,0.48677984304039784
2/6/2012,Auburn Tigers,0.38458600643823293
2/6/2012,North Carolina-Charlotte 49ers,0.4142904572721718
2/6/2012,Southern Methodist Mustangs,0.34553255811045586
2/6/2012,Ball State Cardinals,0.5328606088948413
2/6/2012,Louisiana State Tigers,0.41471937645977686
2/6/2012,Bradley Braves,0.23231604040984655
2/6/2012,Loyola-Maryland Greyhounds,0.4851401571212925
2/6/2012,Loyola-Chicago Ramblers,0.2948958573852309
2/6/2012,Rice University Owls,0.3922507332623256
2/6/2012,La Salle Explorers,0.47582899617380314
2/6/2012,Massachusetts Minutemen,0.46339783523514494
2/6/2012,Siena College Saints,0.27402212374958046
2/6/2012,San Jose State Spartans,0.3401654902118987
2/6/2012,Texas Christian Horned Frogs,0.31463137259853835
2/6/2012,Quinnipiac Bobcats,0.48570872751143734
2/6/2012,Illinois State Redbirds,0.3806178808810262
2/6/2012,Delaware Blue Hens,0.35667643352458794
2/6/2012,Wake Forest Demon Deacons,0.28922466818781445
2/6/2012,Lipscomb Bison,0.2998466508073587
2/6/2012,DePaul Blue Demons,0.31068738691166753
2/6/2012,Southern Illinois Salukis,0.2392748804512913
2/6/2012,Lehigh Mountain Hawks,0.5702816765403849
2/6/2012,Tennessee Tech Golden Eagles,0.5388272189219913
2/6/2012,Western Carolina Catamounts,0.3568264582996811
2/6/2012,Central Connecticut State Blue Devils,0.4086311672904362
2/6/2012,Appalachian State Mountaineers,0.32785147579586205
2/6/2012,North Texas Mean Green Eagles,0.34089685765631067
2/6/2012,Yale Bulldogs,0.48875758396764724
2/6/2012,Northern Arizona Lumberjacks,0.2531401995203952
2/6/2012,Arkansas State Red Wolves,0.3244622566788941
2/6/2012,William & Mary Tribe,0.2713570844700416
2/6/2012,Furman  Paladins,0.34504963831650415
2/6/2012,Fresno State Bulldogs,0.35506247893711007
2/6/2012,IUPU-Fort Wayne Mastadons,0.4141031379371862
2/6/2012,North Dakota State Bison,0.5045460880463012
2/6/2012,American Eagles,0.38884651435454637
2/6/2012,Pacific Tigers,0.21974352099417047
2/6/2012,Houston Cougars,0.3139791591845082
2/6/2012,Hampton University Pirates,0.349706251065984
2/6/2012,Texas-San Antonio Roadrunners,0.4472057355613951
2/6/2012,Sam Houston State Bearkats,0.22433733600850622
2/6/2012,Stony Brook Seawolves,0.4953450132330221
2/6/2012,Pennsylvania Quakers,0.3810064932374601
2/6/2012,Bowling Green State Falcons,0.42733765969600246
2/6/2012,Stephen F. Austin State Lumberjacks,0.4468483242052428
2/6/2012,Denver Pioneers,0.5045637034706787
2/6/2012,North Carolina-Wilmington Seahawks,0.3421582238358598
2/6/2012,Morgan State Bears,0.3749926114380088
2/6/2012,North Florida Ospreys,0.3054052166444548
2/6/2012,Liberty University Flames,0.3073688994305323
2/6/2012,Canisius Golden Griffins,0.17238429325837332
2/6/2012,Georgia State Panthers,0.4563972326018066
2/6/2012,Tulane Green Wave,0.39116697633283964
2/6/2012,Virginia Military Keydets,0.40852699670180037
2/6/2012,Louisiana-Lafayette Ragin Cajuns,0.3526129694356785
2/6/2012,Loyola-Marymount Lions,0.37908497075662606
2/6/2012,Arkansas-Little Rock Trojans,0.30876774471814444
2/6/2012,Columbia Lions,0.3712622364902304
2/6/2012,Winthrop Eagles,0.3081497670455398
2/6/2012,Mercer Bears,0.397334579694892
2/6/2012,Tennessee-Chattanooga Moccasins,0.28633089312322707
2/6/2012,McNeese State Cowboys,0.2958360550860675
2/6/2012,Tennessee State Tigers,0.4318394751584962
2/6/2012,Wyoming Cowboys,0.3847727306815708
2/6/2012,Lafayette College Leopards,0.33039792067833523
2/6/2012,Albany Great Danes,0.3744070768109686
2/6/2012,Louisiana Tech Bulldogs,0.2743186008736643
2/6/2012,Holy Cross Crusaders,0.26169956933161875
2/6/2012,Wagner Seahawks,0.5021991820300569
2/6/2012,Pepperdine Waves,0.23801427591023616
2/6/2012,Mount Saint Marys Mountaineers,0.2573570121962141
2/6/2012,Maine Black Bears,0.34433563376267
2/6/2012,California State-Northridge Matadors,0.23372641877183767
2/6/2012,Texas-Arlington Mavericks,0.4931513800922608
2/6/2012,Saint Francis-New York Terriers,0.3694559353450944
2/6/2012,Youngstown State Penguins,0.32359434762063044
2/6/2012,California State-Fullerton Titans,0.3423845402258255
2/6/2012,Elon Phoenix,0.2911666319829646
2/6/2012,California-Riverside Highlanders,0.29646360515292147
2/6/2012,Charleston Southern Buccaneers,0.39984694461169995
2/6/2012,Eastern Kentucky Colonels,0.320251965099472
2/6/2012,Brown Bears,0.22036707816872447
2/6/2012,Portland State Vikings,0.23660432245155236
2/6/2012,Southeastern Louisiana Lions,0.21493388716393177
2/6/2012,California-Irvine Anteaters,0.2558829776590292
2/6/2012,Texas State Bobcats,0.2653116788820543
2/6/2012,Campbell Fighting Camels,0.35286610231008747
2/6/2012,Niagara Purple Eagles,0.22158172640409554
2/6/2012,Lamar Cardinals,0.47516549627049587
2/6/2012,California-Davis Aggies,0.18126027471866973
2/6/2012,Seattle University Red Hawks,0.2558486056372745
2/6/2012,Eastern Washington Eagles,0.3450404877741412
2/6/2012,Sacred Heart Pioneers,0.35332471936653925
2/6/2012,Illinois-Chicago Flames,0.11961730626748966
2/6/2012,Presbyterian Blue Hose,0.27105789116376655
2/6/2012,Central Michigan Chippewas,0.2022141452912715
2/6/2012,Coppin State Eagles,0.3309796769753177
2/6/2012,Montana State Bobcats,0.2144431292338117
2/6/2012,San Diego Toreros,0.1674889578333046
2/6/2012,Nicholls State Colonels,0.11949323589771074
2/6/2012,Bethune Cookman Wildcats,0.2868748752773059
2/6/2012,Missouri-Kansas City Kangaroos,0.1544497420195594
2/6/2012,Northwestern State Demons,0.2933704330429279
2/6/2012,North Carolina-Greensboro Spartans,0.20808686777973762
2/6/2012,Troy Trojans,0.13481777060232356
2/6/2012,South Alabama Jaguars,0.25341735791175946
2/6/2012,Manhattan Jaspers,0.3515999637236224
2/6/2012,Fordham Rams,0.21159466156155926
2/6/2012,Southern Utah Thunderbirds,0.2651532276406445
2/6/2012,Navy Midshipmen,0.191369649079988
2/6/2012,New Hampshire Wildcats,0.258076649956431
2/6/2012,Gardner Webb Runnin Bulldogs,0.20446271305182917
2/6/2012,Texas Southern Tigers,0.16509086355302333
2/6/2012,South Dakota Coyotes,0.30677326115455145
2/6/2012,Savannah State Tigers,0.35777920999312013
2/6/2012,High Point Panthers,0.23505861647636286
2/6/2012,Eastern Michigan Eagles,0.1541133731204147
2/6/2012,Florida International Panthers,0.23022454042958534
2/6/2012,Army Black Knights,0.2568263212000511
2/6/2012,Towson Tigers,-0.13717443628535353
2/6/2012,Citadel Bulldogs,0.0371547867610892
2/6/2012,Alabama State Hornets,0.1678306231238398
2/6/2012,Saint Francis-Pennsylvania Red Flash,0.17421302067717595
2/6/2012,Monmouth-New Jersey Hawks,0.07869898721596394
2/6/2012,Norfolk State Spartans,0.255513292205029
2/6/2012,Samford Bulldogs,0.15900549726159816
2/6/2012,North Carolina A&T Aggies,0.21190408601876595
2/6/2012,Jackson State Tigers,0.05400415923977808
2/6/2012,Tennessee-Martin Skyhawks,0.059813488862885525
2/6/2012,Florida Gulf Coast Eagles,0.19583809012690656
2/6/2012,Eastern Illinois Panthers,0.22368330116213145
2/6/2012,Southeast Missouri State Redhawks,0.26997749781822383
2/6/2012,Kennesaw State Owls,0.0043411883547818395
2/6/2012,Northern Illinois Huskies,0.0646363499763787
2/6/2012,Texas A&M-Corpus Christi Islanders,0.015119537247174115
2/6/2012,Hartford Hawks,0.062460958556309516
2/6/2012,Colgate Red Raiders,0.17495416223315582
2/6/2012,Idaho State Bengals,0.1255390480942815
2/6/2012,Marist Red Foxes,0.10932435487596762
2/6/2012,North Dakota Fighting Hawks,0.3306480276389471
2/6/2012,North Carolina Central Eagles,0.29982487763671023
2/6/2012,Binghamton Bearcats,-0.02581163883282432
2/6/2012,Mississippi Valley State Delta Devils,0.12657632827790963
2/6/2012,Bryant University Bulldogs,0.06827411052361126
2/6/2012,Stetson Hatters,0.0776436012228128
2/6/2012,Delaware State Hornets,0.21243218290541788
2/6/2012,Longwood Lancers,0.17827310306538827
2/6/2012,Jacksonville State Gamecocks,0.1374556708847141
2/6/2012,South Carolina-Upstate Spartans,0.15127807266559465
2/6/2012,California State-Bakersfield Roadrunners,0.12168331250040379
2/6/2012,Radford Highlanders,0.07958513681490656
2/6/2012,Georgia Southern Eagles,0.20566883696486893
2/6/2012,New Jersey Tech Highlanders,0.29129029430918174
2/6/2012,Dartmouth College Big Green,0.17677875532251128
2/6/2012,California State-Sacramento Hornets,0.1728098682065519
2/6/2012,Louisiana-Monroe Warhawks,0.10327836045414329
2/6/2012,South Carolina State Bulldogs,0.03597623298562449
2/6/2012,Western Illinois Leathernecks,0.15910626456544236
2/6/2012,Alabama A&M Bulldogs,0.15357179106270138
2/6/2012,Florida A&M Rattlers,0.1482467044717059
2/6/2012,Arkansas-Pine Bluff Golden Lions,-0.03681974491024991
2/6/2012,Fairleigh Dickinson-Metropolitan Knights,-0.011321564527729155
2/6/2012,Toledo Rockets,0.13047017105206157
2/6/2012,Howard Bison,0.02383603581986387
2/6/2012,Maryland-Eastern Shore Hawks,-0.024172051124198086
2/6/2012,Grambling State Tigers,-0.1220899623823328
2/6/2012,Prairie View A&M Panthers,0.04220834662363882
2/6/2012,Central Arkansas Bears,0.07522728422345752
2/6/2012,Houston Baptist Huskies,0.013371240687814357
2/6/2012,Alcorn State Braves,-0.02797982166538292
2/6/2012,Chicago State Cougars,-0.2717461521004952
2/6/2012,Southern University A&M Jaguars,0.03907223494672487
2/13/2012,Ohio State Buckeyes,0.9826866494839146
2/13/2012,Kentucky Wildcats,1.0669068318288122
2/13/2012,Duke Blue Devils,0.8755035240225277
2/13/2012,North Carolina Tar Heels,1.1165944294092947
2/13/2012,Connecticut Huskies,0.7146969756017615
2/13/2012,Syracuse Orange,0.9672593301942665
2/13/2012,Pittsburgh Panthers,0.7256483931760531
2/13/2012,Kansas Jayhawks,0.7869870690170458
2/13/2012,Louisville Cardinals,0.8607096483807605
2/13/2012,Florida Gators,0.7801660044247589
2/13/2012,Wisconsin Badgers,0.7609641727587498
2/13/2012,Vanderbilt Commodores,0.7755702210968488
2/13/2012,Purdue Boilermakers,0.6619674992847591
2/13/2012,Xavier Musketeers,0.6139294919877916
2/13/2012,Arizona Wildcats,0.7208807918847093
2/13/2012,Brigham Young Cougars,0.7300016653435605
2/13/2012,Texas Longhorns,0.6454889013208082
2/13/2012,Marquette Golden Eagles,0.6968575262874981
2/13/2012,Notre Dame Fighting Irish,0.6418194879809334
2/13/2012,Cincinnati Bearcats,0.6298452232691566
2/13/2012,Michigan Wolverines,0.6752093981339223
2/13/2012,Texas A&M Aggies,0.5578953476631978
2/13/2012,West Virginia Mountaineers,0.6116451098859591
2/13/2012,Gonzaga Bulldogs,0.7334431090556047
2/13/2012,Missouri Tigers,0.7822126047047291
2/13/2012,Washington Huskies,0.619408796169138
2/13/2012,Temple Owls,0.7049360045826172
2/13/2012,San Diego State Aztecs,0.5665583853925228
2/13/2012,Florida State Seminoles,0.6968868388960129
2/13/2012,Butler Bulldogs,0.5838439908857935
2/13/2012,Memphis Tigers,0.7736025919340112
2/13/2012,UCLA Bruins,0.6731935511320696
2/13/2012,Michigan State Spartans,0.6900062817823583
2/13/2012,UNLV Rebels,0.7481889687771757
2/13/2012,Villanova Wildcats,0.5616030300804826
2/13/2012,Alabama Crimson Tide,0.6934591533271841
2/13/2012,Baylor Bears,0.7331044072211206
2/13/2012,Clemson Tigers,0.6211295223658415
2/13/2012,Kansas State Wildcats,0.6684318613004283
2/13/2012,Georgetown Hoyas,0.6532558998911397
2/13/2012,California Golden Bears,0.6723876227445972
2/13/2012,Illinois Fighting Illini,0.5368255984385022
2/13/2012,Saint Marys College-California Gaels,0.7371212547372917
2/13/2012,New Mexico Lobos,0.7179443354500753
2/13/2012,George Mason Patriots,0.6450104545548407
2/13/2012,Utah State Aggies,0.5683914374434752
2/13/2012,Wichita State Shockers,0.7257979008557812
2/13/2012,Virginia Tech Hokies,0.5749911872609605
2/13/2012,Virginia Commonwealth Rams,0.5979006176669599
2/13/2012,Old Dominion Monarchs,0.5626329626630799
2/13/2012,Belmont Bruins,0.7884236963419369
2/13/2012,Northwestern Wildcats,0.5433187346579494
2/13/2012,Miami-Florida Hurricanes,0.6082819337288737
2/13/2012,Minnesota Golden Gophers,0.5614335682090746
2/13/2012,Saint Johns Red Storm,0.4099449764114795
2/13/2012,Oklahoma State Cowboys,0.46808014207565257
2/13/2012,Maryland Terrapins,0.46461303868103915
2/13/2012,Richmond Spiders,0.5397100923809776
2/13/2012,Alabama-Birmingham Blazers,0.4615843509474095
2/13/2012,Nebraska Cornhuskers,0.47031923401552
2/13/2012,Washington State Cougars,0.6124702642569421
2/13/2012,Penn State Nittany Lions,0.3415937978502677
2/13/2012,Southern California Trojans,0.3674095295587967
2/13/2012,Mississippi Rebels,0.5426069383125783
2/13/2012,Iona Gaels,0.7498557904444747
2/13/2012,Georgia Bulldogs,0.4853131290981444
2/13/2012,Harvard Crimson,0.8127625912491536
2/13/2012,Oakland Golden Grizzlies,0.49808620023766836
2/13/2012,Seton Hall Pirates,0.5398969337232751
2/13/2012,Dayton Flyers,0.5018254281175535
2/13/2012,Cleveland State Vikings,0.6591573411434246
2/13/2012,Kent State Golden Flashes,0.6418522838140157
2/13/2012,Creighton Blue Jays,0.6302228434546495
2/13/2012,Colorado Buffaloes,0.5149783985311872
2/13/2012,Tulsa Golden Hurricane,0.5648270219082407
2/13/2012,Marshall Thundering Herd,0.5330373976304315
2/13/2012,Tennessee Volunteers,0.4374527390397389
2/13/2012,Virginia Cavaliers,0.5865426844260616
2/13/2012,North Carolina State Wolfpack,0.5744619364386788
2/13/2012,Northern Iowa Panthers,0.5535035515135326
2/13/2012,Oregon Ducks,0.5063311164829086
2/13/2012,Drexel Dragons,0.7128154069938655
2/13/2012,Missouri State Bears,0.5252796602290555
2/13/2012,Southern Mississippi Golden Eagles,0.5627436781104149
2/13/2012,College of Charleston Cougars,0.5079999834190468
2/13/2012,Fairfield Stags,0.5894292488561914
2/13/2012,Texas-El Paso Miners,0.4171497031134237
2/13/2012,Stanford Cardinal,0.6266664583152566
2/13/2012,Princeton Tigers,0.606265679803031
2/13/2012,Duquesne Dukes,0.5410103444742369
2/13/2012,Central Florida Knights,0.5402002811469249
2/13/2012,Mississippi State Bulldogs,0.48140167242212
2/13/2012,Akron Zips,0.574131602572373
2/13/2012,Indiana State Sycamores,0.509240318453103
2/13/2012,Boston College Eagles,0.2783925050621774
2/13/2012,Rutgers Scarlet Knights,0.4217168394430824
2/13/2012,Indiana Hoosiers,0.6978575008171265
2/13/2012,Colorado State Rams,0.46810450268950643
2/13/2012,Georgia Tech Yellow Jackets,0.4430219388402335
2/13/2012,Oklahoma Sooners,0.5000531455748166
2/13/2012,California State-Long Beach 49ers,0.5650591587949662
2/13/2012,Arkansas Razorbacks,0.455681409196208
2/13/2012,Iowa State Cyclones,0.5226979171517874
2/13/2012,Iowa Hawkeyes,0.48491573213234407
2/13/2012,Arizona State Sun Devils,0.3503347950603159
2/13/2012,Providence Friars,0.45438170183069443
2/13/2012,Saint Louis Billikens,0.6814222439702929
2/13/2012,Wisconsin-Milwaukee Panthers,0.4513232818065756
2/13/2012,Oral Roberts Golden Eagles,0.5836535969964884
2/13/2012,James Madison Dukes,0.44167443083672564
2/13/2012,South Carolina Gamecocks,0.3991593401445209
2/13/2012,Rhode Island Rams,0.3060415582930045
2/13/2012,Detroit-Mercy Titans,0.5376883027412626
2/13/2012,Santa Clara Broncos,0.36431787687026496
2/13/2012,South Florida Bulls,0.4283020396818423
2/13/2012,Murray State Racers,0.5756753271119578
2/13/2012,East Tennessee State Buccaneers,0.5202666772782296
2/13/2012,Rider Broncs,0.44465108887550664
2/13/2012,Valparaiso Crusaders,0.5304521434369397
2/13/2012,Bucknell Bison,0.6351308199692516
2/13/2012,Saint Bonaventure Bonnies,0.5248194999534952
2/13/2012,Portland Pilots,0.306434882855447
2/13/2012,Davidson College Wildcats,0.64401644378406
2/13/2012,Wofford Terriers,0.45480888720945617
2/13/2012,Nevada Wolf Pack,0.5572995171851158
2/13/2012,Buffalo Bulls,0.6139148896782923
2/13/2012,Wright State Raiders,0.3620356837170797
2/13/2012,Montana Grizzlies,0.6793764903171589
2/13/2012,George Washington Colonials,0.40895458917666994
2/13/2012,Ohio Bobcats,0.5370338449897667
2/13/2012,Hofstra Pride,0.3729520825842508
2/13/2012,Vermont Catamounts,0.580694003841169
2/13/2012,New Mexico State Aggies,0.5558823879216896
2/13/2012,Boise State Broncos,0.45082075010002837
2/13/2012,Morehead State Eagles,0.45811261380715856
2/13/2012,San Francisco Dons,0.5115479541989808
2/13/2012,Indiana-Purdue Jaguars,0.4239924280047684
2/13/2012,Texas Tech Red Raiders,0.23316544979442402
2/13/2012,Utah Utes,0.13923595439112454
2/13/2012,Coastal Carolina Chanticleers,0.5858815459075724
2/13/2012,Western Michigan Broncos,0.420091703555046
2/13/2012,Air Force Falcons,0.36862434355595924
2/13/2012,Austin Peay State Governors,0.46200239964466705
2/13/2012,Miami-Ohio Redhawks,0.28674432134904515
2/13/2012,Wisconsin-Green Bay Phoenix,0.32239319868255484
2/13/2012,Jacksonville Dolphins,0.38267369950228314
2/13/2012,Saint Josephs-Pennsylvania Hawks,0.43340031723693584
2/13/2012,Robert Morris Colonials,0.537395404003979
2/13/2012,Evansville Aces,0.43426205137980467
2/13/2012,Boston University Terriers,0.5038718615713788
2/13/2012,Northeastern Huskies,0.3646801202824883
2/13/2012,Saint Peters Peacocks,0.2527764735202397
2/13/2012,Northern Colorado Bears,0.3698027938084069
2/13/2012,East Carolina Pirates,0.4279758165161501
2/13/2012,South Dakota State Jackrabbits,0.6101422628060849
2/13/2012,Idaho Vandals,0.4124265400311361
2/13/2012,Weber State Wildcats,0.5331528466127248
2/13/2012,North Carolina-Asheville Bulldogs,0.5804769714285108
2/13/2012,Hawaii Rainbow Warriors,0.4455659659794409
2/13/2012,Oregon State Beavers,0.5132159589542968
2/13/2012,Cornell Big Red,0.36497477814318646
2/13/2012,Drake Bulldogs,0.4011016617072283
2/13/2012,Florida Atlantic Owls,0.4828976127289372
2/13/2012,Auburn Tigers,0.37493041677598987
2/13/2012,North Carolina-Charlotte 49ers,0.41374244516357855
2/13/2012,Southern Methodist Mustangs,0.34478612249552065
2/13/2012,Ball State Cardinals,0.5145070206402969
2/13/2012,Louisiana State Tigers,0.4093718811479244
2/13/2012,Bradley Braves,0.23057185939434566
2/13/2012,Loyola-Maryland Greyhounds,0.4839081249078936
2/13/2012,Loyola-Chicago Ramblers,0.2934520899850817
2/13/2012,Rice University Owls,0.39896068473815943
2/13/2012,La Salle Explorers,0.4733025223091925
2/13/2012,Massachusetts Minutemen,0.4643056000934919
2/13/2012,Siena College Saints,0.28448888387590604
2/13/2012,San Jose State Spartans,0.3419825203491324
2/13/2012,Texas Christian Horned Frogs,0.31631325526637527
2/13/2012,Quinnipiac Bobcats,0.5037087275114374
2/13/2012,Illinois State Redbirds,0.3747377416844254
2/13/2012,Delaware Blue Hens,0.3646060558273541
2/13/2012,Wake Forest Demon Deacons,0.2673456308968909
2/13/2012,Lipscomb Bison,0.31084621942301094
2/13/2012,DePaul Blue Demons,0.3009133672953905
2/13/2012,Southern Illinois Salukis,0.2335190614667922
2/13/2012,Lehigh Mountain Hawks,0.5709690986176535
2/13/2012,Tennessee Tech Golden Eagles,0.5181437050070731
2/13/2012,Western Carolina Catamounts,0.3487150614274432
2/13/2012,Central Connecticut State Blue Devils,0.3906311672904362
2/13/2012,Appalachian State Mountaineers,0.32577711232034784
2/13/2012,North Texas Mean Green Eagles,0.34510461762277
2/13/2012,Yale Bulldogs,0.49819886325184687
2/13/2012,Northern Arizona Lumberjacks,0.24021918365195657
2/13/2012,Arkansas State Red Wolves,0.319427375864127
2/13/2012,William & Mary Tribe,0.27887929757702257
2/13/2012,Furman  Paladins,0.344563726139823
2/13/2012,Fresno State Bulldogs,0.35120993502484205
2/13/2012,IUPU-Fort Wayne Mastadons,0.4141031379371862
2/13/2012,North Dakota State Bison,0.5208731444369672
2/13/2012,American Eagles,0.3967896117667436
2/13/2012,Pacific Tigers,0.2195869588803794
2/13/2012,Houston Cougars,0.2942148963285458
2/13/2012,Hampton University Pirates,0.35091425917396823
2/13/2012,Texas-San Antonio Roadrunners,0.43797157721693875
2/13/2012,Sam Houston State Bearkats,0.23309305247252068
2/13/2012,Stony Brook Seawolves,0.49816589761641894
2/13/2012,Pennsylvania Quakers,0.3802517777808078
2/13/2012,Bowling Green State Falcons,0.4232838748445399
2/13/2012,Stephen F. Austin State Lumberjacks,0.4454747929628099
2/13/2012,Denver Pioneers,0.5216364714987846
2/13/2012,North Carolina-Wilmington Seahawks,0.3364405203367194
2/13/2012,Morgan State Bears,0.3441103835789509
2/13/2012,North Florida Ospreys,0.2936377841935057
2/13/2012,Liberty University Flames,0.31710514109995824
2/13/2012,Canisius Golden Griffins,0.16893876080989487
2/13/2012,Georgia State Panthers,0.4477936470606779
2/13/2012,Tulane Green Wave,0.3916794194884853
2/13/2012,Virginia Military Keydets,0.4022114979585305
2/13/2012,Louisiana-Lafayette Ragin Cajuns,0.35147957839865085
2/13/2012,Loyola-Marymount Lions,0.3741894257991427
2/13/2012,Arkansas-Little Rock Trojans,0.30876774471814444
2/13/2012,Columbia Lions,0.37901074074623836
2/13/2012,Winthrop Eagles,0.31433887177793784
2/13/2012,Mercer Bears,0.4149106924357139
2/13/2012,Tennessee-Chattanooga Moccasins,0.28417920667734264
2/13/2012,McNeese State Cowboys,0.3102997524304762
2/13/2012,Tennessee State Tigers,0.44047363997772926
2/13/2012,Wyoming Cowboys,0.37417287277129835
2/13/2012,Lafayette College Leopards,0.3315904848352639
2/13/2012,Albany Great Danes,0.3824493002089348
2/13/2012,Louisiana Tech Bulldogs,0.2567670158551005
2/13/2012,Holy Cross Crusaders,0.2756427988002963
2/13/2012,Wagner Seahawks,0.5181991820300569
2/13/2012,Pepperdine Waves,0.19999424268598623
2/13/2012,Mount Saint Marys Mountaineers,0.24135701219621408
2/13/2012,Maine Black Bears,0.32900281726592695
2/13/2012,California State-Northridge Matadors,0.23472152221303147
2/13/2012,Texas-Arlington Mavericks,0.5100733028069157
2/13/2012,Saint Francis-New York Terriers,0.3694559353450944
2/13/2012,Youngstown State Penguins,0.3341951595709351
2/13/2012,California State-Fullerton Titans,0.34143825506807257
2/13/2012,Elon Phoenix,0.3000744706243296
2/13/2012,California-Riverside Highlanders,0.29646360515292147
2/13/2012,Charleston Southern Buccaneers,0.3910584512120786
2/13/2012,Eastern Kentucky Colonels,0.31495762031934116
2/13/2012,Brown Bears,0.20023078469197259
2/13/2012,Portland State Vikings,0.24760329112459095
2/13/2012,Southeastern Louisiana Lions,0.20997259285726627
2/13/2012,California-Irvine Anteaters,0.25293669250127626
2/13/2012,Texas State Bobcats,0.2614083867250062
2/13/2012,Campbell Fighting Camels,0.35367088003423713
2/13/2012,Niagara Purple Eagles,0.2264223094640596
2/13/2012,Lamar Cardinals,0.48407773320626324
2/13/2012,California-Davis Aggies,0.18033545868727618
2/13/2012,Seattle University Red Hawks,0.25797084832793155
2/13/2012,Eastern Washington Eagles,0.3386582342212015
2/13/2012,Sacred Heart Pioneers,0.36732471936653927
2/13/2012,Illinois-Chicago Flames,0.11317353886734048
2/13/2012,Presbyterian Blue Hose,0.27446794372437455
2/13/2012,Central Michigan Chippewas,0.19814564159042888
2/13/2012,Coppin State Eagles,0.32481235835874495
2/13/2012,Montana State Bobcats,0.20442487743431853
2/13/2012,San Diego Toreros,0.17422895369787736
2/13/2012,Nicholls State Colonels,0.12263037226917893
2/13/2012,Bethune Cookman Wildcats,0.28001241855212894
2/13/2012,Missouri-Kansas City Kangaroos,0.16702924999583948
2/13/2012,Northwestern State Demons,0.2830448664025851
2/13/2012,North Carolina-Greensboro Spartans,0.21293070804616723
2/13/2012,Troy Trojans,0.13481777060232356
2/13/2012,South Alabama Jaguars,0.26789399557681637
2/13/2012,Manhattan Jaspers,0.3600625956376896
